undefined"O 1","ဩ ၁","undefined","",""ဩ" အက္ခရာ၊ "ဩ"သရ။ လေးဆယ့်တစ်လုံး (လေးဆယ့်သုံးလုံး)သော အက္ခရာ, ရှစ်လုံး (ဆယ်လုံး)သော သရတို့တွင် ရှစ်လုံးမြောက်၊ လည်ချောင်း, နှုတ်ခမ်းအရပ်၌ ဖြစ်သော (ကဏ္ဌဩဋ္ဌဇ)၊ ရှည်သောအသံ ဖြင့် ရွက်ဆိုအပ်သော (ဒီဃ)၊ နိဂ္ဂဟိတ်မှတပါးသော ဗျည်းတို့၏ မှီရာဖြစ်သော (နိဿယ)-အက္ခရာ-သရ။ ကစ္စည်း။ ၂၊ ၄၊ ၅။ ရူ။ ၂၊ ၃၊၅။ နီတိ၊ သုတ္တ။ ၂၊ ၃၊ ၅။ မောဂ်။ ၁။ ၅။ (မောဂ်၊ ၁။ ၄-၌ ရဿမည်သော "ဩတ်"သရကို ဆိုထားသည်။)"
"Osadhīsa (pu)","ဩသဓီသ (ပု)","[(ဩသ + ဓာ + ဣ=) ဩသဓိ + ဤသ။","[(osa + dhā + i=) osadhi + īsa.","ဩၑဓီၐ (သံ)] အမိုက်အမှောင်ကို ဖျက်ဆီးတတ်သော သောက်ရှူးကြယ်၏ အရှင်ဖြစ်သော "လ"။"
"Osadhītiṇavāsī (ti)","ဩသဓီတိဏဝါသီ (တိ)","[ဩသဓီတိစ + ဝသ + ဏီ]","[osadhītica + vasa + ṇī]","ဆေးပင်မြက်ပင်တို့၌ နေသော၊ သူ။"
"Osadhīnagaradvāra (na)","ဩသဓီနဂရဒွါရ (န)","[ဩသဓီနဂရ + ဒွါရ]","[osadhīnagara + dvāra]","ဩသဓီမြို့တံခါး။"
"Osadhūpabhoga (pu)","ဩသဓူပဘောဂ (ပု)","[ဩသဓ + ဥပဘောဂ]","[osadha + upabhoga]","ဆေး-သုံးဆောင်-စား-ခြင်း။"
"Osadhyo (thī)","ဩသဓျော (ထီ)","[ဩသဓိ + ယော - ဝိဘတ်]","[osadhi + yo - vibhata]","ဆေးပင်စောင့်နတ်-အနှစ်ရှိသော သစ်ပင်ကို စောင့်သောနတ်-တို့သည်။ ဩသဓိ(ဓီ) (၆) ကြည့်။"
"Osanna (ti)","ဩသန္န (တိ)","[အဝ + သဒ + တ။","[ava + sada + ta.","အဝသန္န (သံ)] (၁)(က) ဆုတ်နစ်-ယုတ်လျော့-သော။ (ခ) စွန့်-စွန့်လွတ်-အပ်သော။ (၂) နစ်သော၊ နစ်မြုပ်သော။"
"Osannavīriya (ti)","ဩသန္နဝီရိယ (တိ)","[ဩသန္န + ဝိရိယ]","[osanna + viriya]","(က) ဆုတ်နစ်-ယုတ်လျော့-သော ဝီရိယရှိသော၊ ကြောင့်ကြမဲ့နေသော၊ သူ (မြတ်စွာဘုရား။) (ခ) စွန့်-စွန့်လွတ်-အပ်သော ဝီရိယ ရှိသော၊ သူ (ပျင်းရိသူ)။"
"Osaraṇa (na)","ဩသရဏ (န)","[အဝ + သရ + ယု]","[ava + sara + yu]","(၁) သက်ရောက်ခြင်း၊ သက်ဝင်ခြင်း။ (၂) သွင်းသွတ်သွင်း-သွင်းယူ-ခြင်း။ (တိ) (၃)(က) သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-ရာဖြစ်သောအရပ်။ (ခ) ရေချိုးဆိပ်။ (ဂ) များသော အယူ။"
"Osaraṇaṭṭhāna (na)","ဩသရဏဋ္ဌာန (န)","[ဩသရဏ + ဌာန]","[osaraṇa + ṭhāna]","သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-ရာအရပ်။"
"Osaraṇapavattanaka (ti)","ဩသရဏပဝတ္တနက (တိ)","[ဩသရဏ + ပဝတ္တနက]","[osaraṇa + pavattanaka]","သက်ရောက်-သက်ဝင်-ခြင်းကို ဖြစ်စေတတ်သော။ ဧကသမောသရဏ - ကြည့်။"
"Osaraṇasamosaraṇa (na)","ဩသရဏသမောသရဏ (န)","[ဩသရဏ + သမောသရဏ]","[osaraṇa + samosaraṇa]","(ထိုထိုအရပ်မှ) သက်ဝင်ကုန်သည်ဖြစ်၍ အညီအမျှ သက်ရောက်ပေါင်းဆုံရာ။ (ထိုထိုအရပ်မှ) သက်ရောက်သောအားဖြင့် အညီအမျှ ပေါင်းဆုံ သက်ရောက်တတ်သော (တရား)။ (ကူ၊ သျ။) ဧကသမောသရဏ - ကြည့်။"
"Osarati (kri)","ဩသရတိ (ကြိ)","[အဝ + သရ + အ + တိ]","[ava + sara + a + ti]","(၁) ပေါ်လာပေါ်၏၊ ပေါလာမျောပါသွား၏။ (၂) ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-၏၊ စည်းဝေး-စုဝေး-၏။ (၃) ကပ်ရောက်-ချည်းကပ်-၏။ (၄) သွင်း-သွင်းယူ-ချထား-ထင်ရှား-၏။ (၅) ဖဲ၏၊ ကုန်ခန်း၏။"
"Osaranta (pu, na)","ဩသရန္တ (ပု၊ န)","[အဝ + သရ + အ + အန္တ]","[ava + sara + a + anta]","(၁) သက်ရောက်ခြင်း-သွားရောက်-သက်ဝင်-သော၊ သူ။ (၂) ဖဲသွားသော၊ ဆုတ်ယုတ်-မတိုးပွားသော။"
"Osaranti (kri)","ဩသရန္တိ (ကြိ)","[အဝ + သရ + အ + အန္တိ]","[ava + sara + a + anti]","(၁) ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်း-ဆုံကုန်၏။ ဩသရတိ (၂) ကြည့်။ (၂) ကပ်ရောက်-ချဉ်းကပ်-ကုန်၏။ ဩသရတိ(၃) ကြည့်။ (၃) သွင်း-သွင်းယူ-ချထား-ထင်ရှား-ကုန်၏။ ဩသရတိ(၄)ကြည့်။ (၄) ဖဲ၏။ ကုန်ခန်း၏။ ဩသရတိ(၅) ကြည့်။"
"Osarantu (kri)","ဩသရန္တု (ကြိ)","[အဝ + သရ + အ + အန္တု]","[ava + sara + a + antu]","(၁) ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-ကုန်ပါလော၊ သက်ဝင်ကြပါစေ၊ စည်းဝေး-စုဝေး-ကြစေ။ ဩသရတိ(၂) ကြည့်။ (၂) ကပ်ရောက်-ချဉ်းကပ်-ကုန်လော။ ဩသရတိ(၃) ကြည့်။"
"Osaramāna (ti)","ဩသရမာန (တိ)","[အဝ + သရ + အ+ မာန]","[ava + sara + a+ māna]","(၁) သက်ရောက်-သင်ဝင်-သော။ (၂) ဆုတ်လျော့-ယုတ်လျော့-မတိုးပွား-ကုန်ခန်း-သော။"
"Osariṃ (kri)","ဩသရိံ (ကြိ)","[အဝ + သရ + ဣံ]","[ava + sara + iṃ]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-ပြီ။ ဩသရတိ (၂) ကြည့်။"
"Osariṃsu (kri)","ဩသရိံသု (ကြိ)","[အဝ + သရ + ဥုံ]","[ava + sara + uuṃ]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-ကုန်ပြီ၊ စည်းဝေး-စုဝေး-ကုန်ပြီ။ ဩသရတိ (၂) ကြည့်။"
"Osari (kri)","ဩသရိ (ကြိ)","[အဝ + သရ + ဤ]","[ava + sara + ī]","ကပ်-ရောက်-ချဉ်းကပ်-ပြီ။ ဩသရတိ (၃) ကြည့်။"
"Osaritabba (ti)","ဩသရိတဗ္ဗ (တိ)","[အဝ + သရ + တဗ္ဗ]","[ava + sara + tabba]","သွားရောက်-ထိုက်-အပ်-သော။"
"Osaritvā (kri, vi)","ဩသရိတွာ (ကြိ၊ ဝိ)","[အဝ + သရ + တွာ]","[ava + sara + tvā]","(၁) သက်ရောက်-သက်ဝင်-ဝင်-စည်းဝေး-စုဝေး-၍။ (၂) သွင်း-သွင်းယူ-၍။ (၃) ဆုတ်ယုတ်-လျော့ပါး-၍။"
"Osarissati (kri)","ဩသရိဿတိ (ကြိ)","[အတ + သရ + ဿတိ]","[ata + sara + ssati]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-လတ္တံ့။ ဩသရတိ (၂) ကြည့်။"
"Osarissanti (kri)","ဩသရိဿန္တိ (ကြိ)","[အဝ + သရ + ဿန္တိ]","[ava + sara + ssanti]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-လတ္တံ့။ ဩသရတိ (၂) ကြည့်။"
"Osareyyaṃ (kri)","ဩသရေယျံ (ကြိ)","[အဝ + သရ + ဧယျံ]","[ava + sara + eyyaṃ]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ရာ၏။ (၂) သွင်း-သွင်းယူ-ချထား-ထင်ရှား-ရာ၏။ ဩသရတိ (၄) ကြည့်။"
"Osareyya (kri)","ဩသရေယျ (ကြိ)","[အဝ + သရ + ဧယျ]","[ava + sara + eyya]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ကုန်ရာ၏။ ဩသရတိ (၂) ကြည့်။"
"Osareyyātha (kri)","ဩသရေယျာထ (ကြိ)","[အဝ + သရ + ဧယျာထ]","[ava + sara + eyyātha]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-စည်းဝေး-စုဝေး-ကုန်ရာ၏။ ဩသရတိ(၂) ကြည့်။"
"Osareyyāsi (kri)","ဩသရေယျာသိ (ကြိ)","[အဝ + သရ + ဧယျာသိ]","[ava + sara + eyyāsi]","ရောက်-ကြွရောက်-သက်ရောက်-သက်ဝင်-ပေါင်းဆုံ-စည်းဝေး-စုဝေး-ရာ၏။ ဩသရတိ (၂) ကြည့်။"
"Osādeti (kā, kri)","ဩသာဒေတိ (ကာ၊ ကြိ)","[အဝ + သဒ + ဏေ + တိ]","[ava + sada + ṇe + ti]","(၁) နစ်မြုပ်စေ-နစ်ဝင်စေ-၏၊ နှစ်၏။ (၂) ဆုတ်နစ်-ပင်ပန်း-စေ၏။"
"Osādetvā (kri, vi)","ဩသာဒေတွာ (ကြိ၊ ဝိ)","[အဝ + သဒ + ဏေ + တွာ]","[ava + sada + ṇe + tvā]","နစ်မြုပ်စေ-နှစ်-၍။"
"Osādenti (kā, kri)","ဩသာဒေန္တိ (ကာ၊ ကြိ)","[အဝ + သဒ + ဏေ + န္တိ]","[ava + sada + ṇe + nti]","(၁) နစ်မြုပ်စေ-နှစ်-ကုန်၏။ (၂) ဆုတ်နစ်-ပင်ပန်း-စေကုန်၏။ ဩသာဒေတိ (၁) (၂)ကြည့်။"
"Osādeyya (kā, kri)","ဩသာဒေယျ (ကာ၊ ကြိ)","[အတ + သဒ + ဏေ + ဧယျ]","[ata + sada + ṇe + eyya]","နစ်မြုပ်စေ-နှစ်ဝင်စေ-နှစ်-ရာ၏။ ဩသာဒေတိ (၁) ကြည့်။"
"Osāna (na)","ဩသာန (န)","[အဝ + သာ + ယု။ ","[ava + sā + yu. ","ဓာန်၊ ဋီ။ ၇၇၁။ နိရုတ္တိ၊ နှာ။ ၅၄၃။ အဝ + သော + ယု။ ဝိ၊ ပိ၊ ဓာန်။ အဝသန (သံ)] (၁) အဆုံး၊ အပြီးအဆုံး၊ ပြီးဆုံးခြင်း။ (၂) အဆုံးသို့ရောက်သော၊ ပျက်စီးသော။ (တိ) (၃) အဆုံး-နောက်ဆုံး- ဖြစ်သောအခါ၊ အဆုံးသို့ရောက်ရာ-ပျက်စီးရာ-အခါ။"
"Osānakaraṇa (na)","ဩသာနကရဏ (န)","[ဩသာန + ကရဏ]","[osāna + karaṇa]","အဆုံး-အပြီးအဆုံး-ကို ပြခြင်း။"
"Osānakaraṇattha (ti)","ဩသာနကရဏတ္ထ (တိ)","[ဩသာနကရဏ + အတ္ထ]","[osānakaraṇa + attha]","အဆုံး-အပြီးအဆုံး-ကို ပြခြင်း အနက်ရှိသော။"
"Osānakalāpa (pu)","ဩသာနကလာပ (ပု)","[ဩသာန + ကလာပ]","[osāna + kalāpa]","အဆုံးဖြစ်သော အစည်း(ဝါးစည်း)။"
"Osānakāla (pu)","ဩသာနကာလ (ပု)","[ဩသာန + ကာလ]","[osāna + kāla]","နောက်ဆုံးအချိန်အခါ။"
"Osānakiriyā (thī, na)","ဩသာနကိရိယာ (ထီ၊ န)","[ဩသာန + ကိရိယာ]","[osāna + kiriyā]","အဆုံးကို ပြခြင်း။"
"Osānakoṭī (thī)","ဩသာနကောဋီ (ထီ)","[ဩသာနာ + ကောဋီ]","[osānā + koṭī]","အဆုံးဖြစ်သော အပိုင်းအခြား။"
"Osānakkhaṇa (pu)","ဩသာနက္ခဏ (ပု)","[ဩသာန + ခဏ]","[osāna + khaṇa]","အဆုံးဖြစ်သောခဏ။"
"Osānagāthā (thī)","ဩသာနဂါထာ (ထီ)","[ဩသာနာ + ဂါထာ]","[osānā + gāthā]","အဆုံးဖြစ်သောဂါထာ၊ နောက်ဆုံးဂါထာ။"
"Osānagāthādvaya (na)","ဩသာနဂါထာဒွယ (န)","[ဩသာနဂါထာ + ဒွယ]","[osānagāthā + dvaya]","အဆုံးဖြစ်သောဂါထာ နှစ်ခုအပေါင်း။"
"Osānacatukka (pu, na)","ဩသာနစတုက္က (ပု၊ န)","[ဩသာန + စတုက္က]","[osāna + catukka]","အဆုံးဖြစ်သောစတုက္က။"
"Osānaṭṭhāna (na)","ဩသာနဋ္ဌာန (န)","[ဩသာန + ဌာန]","[osāna + ṭhāna]","အဆုံးဖြစ်သော-နောက်ဆုံး-နေရာဌာန။"
"Osānadivasa (pu)","ဩသာနဒိဝသ (ပု)","[ဩသာန + ဒိဝသ]","[osāna + divasa]","နောက်ဆုံးနေ့။"
"Osānaduka (pu, na)","ဩသာနဒုက (ပု၊ န)","[ဩသာန + ဒုက]","[osāna + duka]","အဆုံးဖြစ်သော ဒုက်၊ နောက်ဆုံးဒုက်။"
"Osānanaya (pu)","ဩသာနနယ (ပု)","[ဩသာန + နယ]","[osāna + naya]","အဆုံးဖြစ်သော-နောက်ဆုံး-နယ။"
"Osānanta (pu)","ဩသာနန္တ (ပု)","[ဩသာန + အန္တ]","[osāna + anta]","အဆုံးဖြစ်သောအစွန်း။"
"Osānapada (na)","ဩသာနပဒ (န)","[ဩသာန + ပဒ]","[osāna + pada]","အဆုံးဖြစ်သော-နောက်ဆုံး-ပုဒ်။"
"Osānaparicchedakara (pu)","ဩသာနပရိစ္ဆေဒကရ (ပု)","[ဩသာနပရိစ္ဆေဒ + ကရ]","[osānapariccheda + kara]","နောက်ဆုံးအပိုင်းအခြားကို ပြုသော။"
"Osānapiṇḍakāla (pu)","ဩသာနပိဏ္ဍကာလ (ပု)","[ဩသာနပိဏ္ဍ + ကာလ]","[osānapiṇḍa + kāla]","နောက်ဆုံးဆွမ်းလုပ်-သို့ရောက်သော-ကိုစားအံ့သော-အခါ။"
"Osānapiṇḍapariharaṇa (na)","ဩသာနပိဏ္ဍပရိဟရဏ (န)","[ဩသာနပိဏ္ဍ + ပရိဟရဏ]","[osānapiṇḍa + pariharaṇa]","နောက်ဆုံးဆွမ်းလုပ်ကို ပယ်ရှား(=မစား)ခြင်း။"
"Osānabhāga (pu)","ဩသာနဘာဂ (ပု)","[ဩသာန + ဘာဂ]","[osāna + bhāga]","နောက်ဆုံးအဖို့အစု။"
"Osānalakkhaṇa (na)","ဩသာနလက္ခဏ (န)","[ဩသာန + လက္ခဏ]","[osāna + lakkhaṇa]","နောက်ဆုံးလက္ခဏာ။"
"Osānavacana (na)","ဩသာနဝစန (န)","[ဩသာန + သစန]","[osāna + sacana]","နောက်ဆုံးစကား။"
"Osāna0ya (pu)","ဩသာန၀ယ (ပု)","[ဩသာန + ဝယ]","[osāna + vaya]","နောက်ဆုံးအရွယ်။"
"Osānavayavisaya (ti)","ဩသာနဝယဝိသယ (တိ)","[ဩသာနဝယ + ဝိသယ]","[osānavaya + visaya]","နောက်ဆုံးအရွယ် ဟူသော ဟောရာအနက်ရှိသော။"
"Osānavayāpekkha (ti)","ဩသာနဝယာပေက္ခ (တိ)","[ဩသာနဝယ + အပေက္ခာ]","[osānavaya + apekkhā]","နောက်ဆုံးအရွယ်ကိုငဲ့-ခြင်းရှိ-သော။"
"Osānavigata (ti)","ဩသာနဝိဂတ (တိ)","[ဩသာန + ဝိဂတ]","[osāna + vigata]","အဆုံး(အပိုင်းအခြား) မှ ကင်းသော၊ အပြီးအဆုံးသို့မရောက်သော၊ အဆုံးမရှိသော။"
"Osānasikkhāpada (na)","ဩသာနသိက္ခာပဒ (န)","[ဩသာန + သိက္ခာပဒ]","[osāna + sikkhāpada]","နောက်ဆုံးသိက္ခာပုဒ်။"
"Osānasukha (na)","ဩသာနသုခ (န)","[ဩသာန + သုခ]","[osāna + sukha]","နောက်ဆုံးချမ်းသာ။"
"Osāpana (na)","ဩသာပန (န)","[အတ + သာ(သော) + ဏာပေ + ယု]","[ata + sā(so) + ṇāpe + yu]","(၁) ပြီးဆုံးစေခြင်း။ (၂) ထည့်သွင်းခြင်း။"
"Osāpayissāmi (kā, kri)","ဩသာပယိဿာမိ (ကာ၊ ကြိ)","[အဝ + သာ(သော) + ဏာပယ + ဿာမိ]","[ava + sā(so) + ṇāpaya + ssāmi]","ဆုံးဖြတ်ပြီးစီးစေပါ-အံ့-လတ္တံ့။"
"Osāpita (ti)","ဩသာပိတ (တိ)","[အဝ + သာ(သော) + ဏာပေ + တ]","[ava + sā(so) + ṇāpe + ta]","ပြီးဆုံး-ပြီးစီး-စေအပ်သော။"
"Osāpitadesanā (thī)","ဩသာပိတဒေသနာ (ထီ)","[ဩသာပိတာ + ဒေသနာ]","[osāpitā + desanā]","ပြီးဆုံးစေအပ်သော ဒေသနာ။"
"Osāpeti (kā, kri)","ဩသာပေတိ (ကာ၊ ကြိ)","[အဝ + သာ(သော) + ဏာပေ + တိ]","[ava + sā(so) + ṇāpe + ti]","(၁) ပြီးဆုံး-ပြီးစီး-စေ၏။ (၂) ချုပ်ပျောက်စေ-ပျက်စီးစေ-ဖျက်ဆီး-၏။ (၃) ထား-တန့်ထား-၏။"
