undefined"E 1 ","ဧ ၁ ","undefined","",""ဧ" အက္ခရာ ၊ "ဧ" သရ ။ လေးဆယ့် တစ်လုံး ( လေးဆယ်သုံးလုံး ) သော အက္ခရာ , ရှစ်လုံး ( ဆယ်လုံး ) သော သရတို့တွင် ခုနစ်လုံးမြောက် ၊ လည်ချောင်း , အာစောက် အရပ်၌ ဖြစ်သော ( ကဏ္ဌတာလုဇ ) ၊ ရှည်သော အသံဖြင့် ရွတ်ဆိုအပ်သော ( ဒီဃ ) ၊ နိဂ္ဂဟိတ် မှ တစ်ပါးသောဗျည်းတို့၏ မှီရာဖြစ်သော ( နိဿယ ) - အက္ခရာ - သရ ။ ကစ္စည်း။"
"Evaṃsaṅkhāra (ti)","ဧဝံသင်္ခါရ (တိ)","[ ဧဝံ + သင်္ခါရ ]","[ evaṃ + saṅkhāra ]","ဤ-ဤသို့သဘော ရှိသော-သင်္ခါရ (သင်္ခါရက္ခန္ဓာ) ရှိသော၊သူ။ ဧဝံရူပ-ကြည့်။"
"Evaṃsaññā (thī)","ဧဝံသညာ (ထီ)","[ ဧဝံ + သညာ ]","[ evaṃ + saññā ]","(၁) ဤ-ဤသို့သော-အမှတ်သညာ။ (တိ)(၂) ဤ-ဤသို့သဘောရှိသော-အမှတ်သညာရှိသော၊သူ။"
"Evaṃsaññita (ti)","ဧဝံသညိတ (တိ)","[ ဧဝံ + သညိတ ]","[ evaṃ + saññita ]","ဤသို့-သိ-မှတ်-အပ်သော။"
"Evaṃsaññī (ti)","ဧဝံသညီ (တိ)","[ ဧဝံသညာ + ဤ ]","[ evaṃsaññā + ī ]","ဤ-ဤသို့သော-အမှတ်သညာရှိသော၊သူ။"
"Evaṃsaṇṭhāna (ti)","ဧဝံသဏ္ဌာန (တိ)","[ ဧဝံ + သဏ္ဌာန ]","[ evaṃ + saṇṭhāna ]","ဤသို့သောသဏ္ဌာန်ရှိသော။ ဧဝံဝဏ္ဏပ္ပဋိဘာဂ-ကြည့်။"
"Evaṃsadda (pu)","ဧဝံသဒ္ဒ (ပု)","[ ဧဝံ + သဒ္ဒ ]","[ evaṃ + sadda ]","(၁) ဧဝံ-သဒ္ဒါ။ (တိ)(၂) ဤသို့ကျော်စောသံရှိသော၊သူ။ "
"Evaṃsabhāva (ti)","ဧဝံသဘာဝ (တိ)","[ ဧဝံ + သဘာဝ ]","[ evaṃ + sabhāva ]","ဤသို့သ‌ဘောရှိသော၊သူ။"
"Evaṃsampada (ti)","ဧဝံသမ္ပဒ (တိ)","[ ဧဝံ + သမ္ပဒါ ]","[ evaṃ + sampadā ]","ဤသို့သဘောရှိသော၊ ဤသို့မချွတ်မယွင်း ပြီးစီးခြင်း ရှိသော၊ ဤ-ပြည့်စုံခြင်း-ဥပမာ-ရှိသော။"
"Evaṃsammata (ti)","ဧဝံသမ္မတ (တိ)","[ ဧဝံ + သမ္မတ ]","[ evaṃ + sammata ]","ဤသို့(ပညာရှိသူတော်ကောင်း...ဟု) -သမုတ်အပ်-သိအပ်-သော၊သူ။ ဧဝံဓီရ-ကြည့်။"
"Evaṃsiloka (ti)","ဧဝံသိလောက (တိ)","[ ဧဝံ + သိလောက ]","[ evaṃ + siloka ]","ဤသို့ကျော်စောခြင်း ရှိသော၊သူ။ ဧဝံသဒ္ဒ-ကြည့်။"
"Evaṃsīla (ti)","ဧဝံသီလ (တိ)","[ ဧဝံ + သီလ ]","[ evaṃ + sīla ]","ဤသို့-အလေ့-အကျင့်-ပင်ကိုယ်သဘော-ရှိသော၊သူ။"
"Evaṃsukhadukkhappaṭisaṃvedī (ti)","ဧဝံသုခဒုက္ခပ္ပဋိသံဝေဒီ (တိ)","[ ဧဝံ + သုခ ဒုက္ခ + ပဋိသံဝေဒီ ]","[ evaṃ + sukha dukkha + paṭisaṃvedī ]","ဤ-ဤသို့သော-ချမ်းသာ ဆင်းရဲကို ခံစားလေ့ရှိသော၊သူ။"
"Evaṃhontha (ti)","ဧဝံဟောန္ထ (တိ)","[ ဧဝံ + ဟောန္ထ ]","[ evaṃ + hontha ]","ဤသို့ ဖြစ်သော။"
"Eva (bya)","ဧဝ (ဗျ)","[ နိပါတ်ပုဒ် ]","[ nipātapuda ]","(၁) သာလျှင် (=နိယမအနက်) (၂) သာလျှင် (=အဝဓာရဏ=နိဝတ္တာပနာဝဓာရဏအနက်။) (၃) ပင်လျှင် (=သန္နိဋ္ဌာနာဝဓာဏအနက်)။ (၄) ပဒပူရဏ အနက်။ (အနက်ပေးဖွယ်မလို)။ (၅) လည်း (=သမုစ္စည်းအနက်)။"
"Evakāra (pu)","ဧဝကာရ (ပု)","[ ဧဝ + ကာရ။","[ eva + kāra.","ကရီယတိ ဥစ္စာ-ရီယတီတိ ကာရော၊ သဒ္ဒေါ။ ဧဝ စ သောကာရော စာတိ ဧဝကာရော။ ရူ၊နှာ။၄၂၁။] "ဧဝ" သဒ္ဒါ။"
"Evakārattha (pu)","ဧဝကာရတ္ထ (ပု)","[ ဧဝကာရ + အတ္ထ ]","[ evakāra + attha ]","ဧဝ-သဒ္ဒါ၏ အနက်။"
"Evakāratthasahita (ti)","ဧဝကာရတ္ထသဟိတ (တိ)","[ ဧဝကာရတ္ထ + သဟိတ ]","[ evakārattha + sahita ]","ဧဝသဒ္ဒါ၏ အနက်နှင့် တကွဖြစ်သော။"
"Evaca (bya)","ဧဝစ (ဗျ)","[ နိပါတသမုဒါယ ]","[ nipātasamudāya ]","သာလျှင် (=အဝဓာရဏအနက်)။"
"Evaucakatvā (bya)","ဧဝဥ္စကတွာ (ဗျ)","[ ဧဝံ + စ + ကတွာ ]","[ evaṃ + ca + katvā ]","ဤ အကြောင်းကြောင့်၊ ထို့ကြောင့်။"
"Evamadhippāya (pu)","ဧဝမဓိပ္ပါယ (ပု)","[ ဧဝံ + အဓိပ္ပါယ ]","[ evaṃ + adhippāya ]","ဤသို့သောအလိုဆန္ဒ။"
"Evamantha (ti)","ဧဝမန္ထ (တိ)","[ ဧဝံ + အန္တ ] ","[ evaṃ + anta ] ","ဤ-ဤသို့သော-အဆုံးရှိသော။"
"Evamavasānakoṭi (ti)","ဧဝမဝသာနကောဋိ (တိ)","[ ဧဝံ + အဝသာနကောဋိ ]","[ evaṃ + avasānakoṭi ]","ဤ-ဤသို့သော-အဆုံးဖြစ်သော အစွန်းရှိသော။ အထက်ပုဒ်ကြည့်။"
"Evamākāra (ti)","ဧဝမာကာရ (တိ)","[ ဧဝံ + အာကာရ ]","[ evaṃ + ākāra ]","ဤ-ဤသို့သော-အခြင်းအရာရှိသော။"
"Evamākāravisesavācī (ti)","ဧဝမာကာရဝိ‌သေသဝါစီ (တိ)","[ ဧဝံ + အာကာရဝိသေသဝါစီ ]","[ evaṃ + ākāravisesavācī ]","ဤသို့သော အခြင်းအရာထူးကို ဟောတတ်သော။"
"Evamākula (ti)","ဧဝမာကုလ (တိ)","[ ဧဝံ + အာကုလ ]","[ evaṃ + ākula ]","ဤသို့နှောင့်ယှက်ရှုပ်ထွေးခြင်းရှိသော။"
"Evamādika (ti)","ဧဝမာဒိက (တိ)","[ ဧဝံ + အာဒိ + က ]","[ evaṃ + ādi + ka ]","ဤသို့အစရှိသော။"
"Evamādikaraṇa (na)","ဧဝမာဒိကရဏ (န)","[ ဧဝမာဒိ + ကရဏ ]","[ evamādi + karaṇa ]","ဤသို့အစရှိသည်ကို ပြုခြင်း။"
"Evamādiguṇayutta (ti)","ဧဝမာဒိဂုဏယုတ္တ (တိ)","[ ဧဝမာဒိဂုဏ + ယုတ္တ ]","[ evamādiguṇa + yutta ]","ဤသို့အစရှိသောဂုဏ်နှင့်ယှဥ်သော (မြတ်စွာဘုရား)။"
"Evamādippabheda (ti)","ဧဝမာဒိပ္ပဘေဒ (တိ)","[ ဧဝမာဒိ + ပဘေဒ ]","[ evamādi + pabheda ]","ဤသို့ အစရှိသည် အပြားရှိသော။"
"Evamānubhāva (ti)","ဧဝမာနုဘာဝ (တိ)","[ ဧဝံ + အာနုဘာဝ ]","[ evaṃ + ānubhāva ]","ဤသို့သော အာနုဘော်ရှိသော။"
"Evamāyupariyantha (ti)","ဧဝမာယုပရိယန္ထ (တိ)","[ ဧဝံ + အာယုပရိယန္တ ]","[ evaṃ + āyupariyanta ]","ဤ-ဤသို့သော-အသက်အပိုင်းအခြားရှိသော၊သူ။"
"Evamāhāra (ti)","ဧဝမာဟာရ (တိ)","[ ဧဝ + အာဟာရ ]","[ eva + āhāra ]","ဤအာဟာရ-ဤသို့သောအာဟာရ-ရှိသော၊သူ။ အထက်ပုဒ်ကြည့်။"
"Evametaṃ (bya)","ဧဝမေတံ (ဗျ)","[ နိပါတသမုဒါယ ]","[ nipātasamudāya ]","(၁) ဤအတိုင်းမှန်ပါပေ၏။ (အနုမောဒနာအနက်။) (၂) ဤဆိုအပ်သည့်အတိုင်းပါတည်း။ (သမ္ပဋိစ္ဆနအနက်။)"
"Evamevaṃ (bya)","ဧဝမေဝံ (ဗျ)","[ ဧဝံ + ဧဝံ ။","[ evaṃ + evaṃ.","ရူ၊နှာ။ ၁၃၄။ နီတိ၊ သုတ္တ၊နှာ။၃၈၄။ ] ဤအတူသာလျှင်။"
"Evameva (bya)","ဧဝမေဝ (ဗျ)","[ ဧဝံ + ဧဝ။","[ evaṃ + eva.","ဧဝံ ဧဝမေဝ ဧဝမေဝံ ဧဝမ္ပိ ... ဣစ္စေတေ ပဋိဘာဂတ္ထေ။ နီတိ၊ သုတ္တ၊နှာ။ ၃၈၄။ ရူ၊နှာ။၁၃၄။] ဤအတူ သာလျှင်။"
"Evampakāra (ti)","ဧဝမ္ပကာရ (တိ)","[ ဧဝံ + ပကာရ ]","[ evaṃ + pakāra ]","ဤသို့-ဤ-အပြားရှိသော။"
"Evampi (bya)","ဧဝမ္ပိ (ဗျ)","[ ဧဝံ + ပိ။","[ evaṃ + pi.","ရူ၊နှာ။ ၁၃၄။ နီတိ၊သုတ္တ၊နှာ။ ၃၈၄။] ဤအတူ၊ ဤသို့လည်း၊ ဤသို့လျှင်။"
"Evarūpa (ti)","ဧဝရူပ (တိ)","[ ဧဝံ + ရူပ။","[ evaṃ + rūpa.","ထီ-၌ ဧဝရူပီ။] ဤသို့သဘောရှိသော။"
"Evarūpaguṇa (ti)","ဧဝရူပဂုဏ (တိ)","[ ဧဝရူပ + ဂုဏ ]","[ evarūpa + guṇa ]","ဤသို့ သဘောရှိသော ဂုဏ်ရှိသော၊သူ။"
"Evarūpaguṇasamaṅgī (ti)","ဧဝရူပဂုဏသမင်္ဂီ (တိ)","[ ဧဝရူပဂုဏ + သမင်္ဂီ ]","[ evarūpaguṇa + samaṅgī ]","ဤသို့သဘောရှိသော ဂုဏ်နှင့် ပြည့်စုံသော။"
"Evarūpaparikkhāra (ti)","ဧဝရူပပရိက္ခာရ (တိ)","[ ဧဝရူပ + ပရိက္ခာရ ]","[ evarūpa + parikkhāra ]","ဤသို့သဘောရှိသော ပရိက္ခရာရှိသော၊သူ။"
"Evarūpī (thī)","ဧဝရူပီ (ထီ)","undefined","","ဧဝရူပ-ကြည့်။"
"Evasadda (pu)","ဧဝသဒ္ဒ (ပု)","[ ဧဝ + သဒ္ဒ ]","[ eva + sadda ]","ဧဝ-သဒ္ဒါ။"
"Evācāra (ti)","ဧဝါစာရ (တိ)","[ ဧဝံ + အာစာရ ]","[ evaṃ + ācāra ]","ဤသို့-ဤသို့ရှုအပ်သော-ဤသို့သဘောရှိသော-အကျင့်ရှိသော၊သူ။"
"Evādisatti (thī)","ဧဝါဒိသတ္တိ (ထီ)","[ ဧဝါဒိ + သတ္တိ ]","[ evādi + satti ]","ဧဝအစရှိသောသဒ္ဒါ၏ အစွမ်းသတ္တိ။"
"Evānanthara (ti)","ဧဝါနန္ထရ (တိ)","[ ဧဝ + အနန္တရ ]","[ eva + anantara ]","ဧဝ-သဒ္ဒါ အခြားမရှိသော။"
"Evupama (ti)","ဧဝုပမ (တိ)","[ ဧဝံ + ဥပမာ ]","[ evaṃ + upamā ]","ဤဥပမာရှိသော။ ဧဝံသမ္ပဒ-ကြည့်။"
"Esaṃ (ti)","ဧသံ (တိ)","[ ဣမ(ဣဒံ) + နံ-ဝိဘတ်။","[ ima(idaṃ) + naṃ-vibhata.","ဣမ(ဣဒံ) ကို ဧပြု။ နံ-ဝိဘတ်ကို သံ ပြု] ဤ...တို့အား။ ဤ...တို့၏။"
"Esa 1 (pu)","ဧသ ၁ (ပု)","[ ဧတ + သိ-ဝိဘတ်။","[ eta + si-vibhata.","တ-ကို သ ပြု၊ သိ-ကို ဩပြု၊ ဩ-ကိုချေ၍ အ-လာ။(ထီ-၌သော) ဧၑ (သံ)] ဤ...သည်၊ ထို...သည်။"
"Esa 2 (ti)","ဧသ ၂ (တိ)","[ ဣသ + ဏ။","[ isa + ṇa.","ဧသ + အ။ ဧၑ (သံ)] ရှာမှီးသော၊သူ။"
"Esaka (ti)","ဧသက (တိ)","[ (ဣသ)ဧသ + ဏွု ]","[ (isa)esa + ṇvu ]","ရှာမှီးတတ်-ပြည့်စုံစေတတ်-သော၊သူ။"
"Esati 1 (kri)","ဧသတိ ၁ (ကြိ)","[ ဣသ (ဣသိ၊ဧသ၊ဧသု) + အ + တိ။","[ isa (isi,esa,esu) + a + ti.","နီတိ၊ဓာ။၁၇၃၊၁၈၁၊၁၈၈၊၁၈၉၊၁၉၀။ ဓာတွတ္ထ။ ၂၃၊၃၅။ ဧၑတိ (သံ)] (၁) ရှာမှီး၏။ (၂) အစဥ်လိုက်၏။ (၃) သွား-ကူးသွား-၏။ (၄) ရှာဖွေ-စူးစမ်းဆင်ခြင်-၏။ (၅) စူးစမ်းဆင်ခြင်-သိမြင်-၏။"
"Esati 2 (kri)","ဧသတိ ၂ (ကြိ)","[ ဣသ (ဣသ) + အ + တိ။","[ isa (isa) + a + ti.","နီတိ၊ ဓာ။ ၁၉၀။ ဓာတွတ္ထ။ ၂၃၊၂၄။ ဧၑတိ (သံ)] အလိုရှိ၏။ တောင့်တ၏။"
"Esatu (kri)","ဧသတု (ကြိ)","[ ဣသ(ဣသိ၊ဧသ၊ဧသု) + အ + တု ]","[ isa(isi,esa,esu) + a + tu ]","ရှာမှီးလော့။ ဧသတိ ၁ (၁) ကြည့်။"
"Esana (ti)","ဧသန (တိ)","[ ဣသ(ဣသိ၊ဧသ၊ဧသု) + ယု ]","[ isa(isi,esa,esu) + yu ]","(၁) ရှာမှီးသော၊သူ။ (၂) ရှာမှီးအပ်သော။"
"Esanaṭṭha (pu)","ဧသနဋ္ဌ (ပု)","[(ဇသန) ဧသနာ + အတ္ထ ]","[(jasana) esanā + attha ]","ရှာမှီးတတ်‌သည်၏အဖြစ်ဟူသောအနက်၊ ရှာမှီးခြင်းအနက်။"
"Esanataṇhā (thī)","ဧသနတဏှာ (ထီ)","[ ဧသနာ + တဏှာ ]","[ esanā + taṇhā ]","ရှာမှီးကြောင်း-ရှာမှီးခြင်း၏အစွမ်းဖြင့်ဖြစ်သော-တဏှာ။"
"Esanabahula (ti)","ဧသနဗဟုလ (တိ)","[ ဧသနာ + ဗဟုလ ]","[ esanā + bahula ]","ရှာမှီးခြင်းများသော၊သူ။"
"Esanabhāvarasa (ti)","ဧသနဘာဝရသ (တိ)","[(ဧသန+ဘာဝ=) ဧသနဘာဝ + ရသ ]","[(esana+bhāva=) esanabhāva + rasa ]","ရှာမှီးတတ်သည်၏အဖြစ်ဟူသော ကိစ္စရှိသော။"
"Esanasīla (ti)","ဧသနသီလ (တိ)","[ ဧသနာ + သီလ ]","[ esanā + sīla ]","ရှာမှီးခြင်းအလေ့-ရှာမှီးလေ့-ရှိသော၊သူ။"
"Esanā (thī)","ဧသနာ (ထီ)","[ (၁) ဣသ(ဣသိ၊ဧသ၊ဧသု) + ယု + အာ (ဣတ္ထီပစ္စည်း။) (၂) ဣသ (ဣသု) + ယု + အာ။ ","[ (1) isa(isi,esa,esu) + yu + ā (itthīpaccaññaḥ.) (2) isa (isu) + yu + ā. ","ဧၑဏာ (သံ)] (၁)(က) ရှာမှီးခြင်း။ (ကာမကိုရှာမှီးခြင်း၊ ဆွမ်း စသောပစ္စည်းလေးပါးကိုရှာမှီးခြင်း-စသည်။) (ခ) စူးစမ်းဆင်ခြင်ခြင်း။ (ဂ) အသက်မွေးခြင်း။ (၂) ရှာမှီးကြောင်း (တရား)။ (၃) ရှာမှီးအပ်သော (တရား)။ (၄) လိုချင်တောင့်တခြင်း။"
"Esanākāla (pu)","ဧသနာကာလ (ပု)","[ ဧသနာ + ကာလ ]","[ esanā + kāla ]","ရှာဖွေစူးစမ်းရာအခါ။"
"Esanāniddesa (pu)","ဧသနာနိဒ္ဒေသ (ပု)","[ ဧသနာ + နိဒ္ဒေသ ]","[ esanā + niddesa ]","ရှာမှီးခြင်း-‌ဧသနာ-တို့ကို အကျယ်-ညွှန်ပြ-ပြဆို-ရာ အပိုင်း။"
"Esanāpasuta (ti)","ဧသနာပသုတ (တိ)","[ ဧသနာ + ပသုတ ]","[ esanā + pasuta ]","ရှာမှီးခြင်းငှါ အားထုတ်သော၊သူ။"
"Esanābhāvanā (thī)","ဧသနာဘာဝနာ (ထီ)","[ ဧသနာ + ဘာဝနာ ]","[ esanā + bhāvanā ]","ရှာမှီးကြောင်းဘာဝနာ။ (အပ္ပနာကို ရှာမှီးကြောင်းဖြစ်သော ဘာဝနာ။)"
"Esanāvagga (pu)","ဧသနာဝဂ္ဂ (ပု)","[ ဧသနာ + ဝဂ္ဂ ]","[ esanā + vagga ]","ဧသနာဝဂ်၊ ဧသနာသုတ် စသော သုတ်(၁၁)ခုတို့၏ အပေါင်း။"
"Esanāsuñña (thī,na)","ဧသနာသုည (ထီ၊န)","[ ဧသနာ + သုည ]","[ esanā + suñña ]","(၁) ရှာမှီးအပ်သောနေက္ခမ္မစသည်ပင်လျှင် (ကာမစ္ဆန္ဒ-စသည်မှ)-ဆိတ်သုဥ်းခြင်း-ဆိတ်သုဥ်းသောတရား။ (၂) (နေက္ခမ္မစသည်ကို) ရှာမှီးခြင်းသည်ပင်လျှင် (ကာမစ္ဆန္ဒ စသည်မှ)-ဆိတ်သုဥ်းခြင်း-ဆိတ်သုဥ်းသောတရား။"
"Esanāhetu (pu)","ဧသနာဟေတု (ပု)","[ ဧသနာ + ဟေတု ]","[ esanā + hetu ]","ရှာမှီးခြင်းဟူသော အကြောင်း။"
"Esanisalākā (thī)","ဧသနိသလာကာ (ထီ)","[ ဧသနီ + သလာကာ ]","[ esanī + salākā ]","ငြောင့်ရှာတန်၊ ငြောင့်ရှာမွှေတန်၊ ဆူးငြောင့်ထွင်တန်။ အောက်ပုဒ်ကြည့်။"
"Esanī (thī)","ဧသနီ (ထီ)","[ ဣသ(ဣသိ၊ဧသ၊ဧသု) + ယု + ဤ (ဣတ္ထီ ပစ္စည်း။]","[ isa(isi,esa,esu) + yu + ī (itthī paccaññaḥ.]","ငြောင့်ရှာတန်၊ ငြောင့်ရှာမွှေတန်၊ ဆူးထွင်တန်။"
"Esanīya (ti)","ဧသနီယ (တိ)","[(၁) ဣသ(ဣသိ၊ဧသ၊ဧသု) + အနီယ။ (၂) ဣသ(ဣသု)+အနီယ]","[(1) isa(isi,esa,esu) + anīya. (2) isa(isu)+anīya]","(၁) ရှာမှီးအပ်သော။ (၂) တောင့်တအပ်သော။"
